2025-12-11 15:54:41 | INFO     | utils.logger | ============================================================
2025-12-11 16:34:01 | DEBUG    | LiteLLM | checking potential_model_names in litellm.model_cost: {'split_model': 'gpt-4o-mini-2024-07-18', 'combined_model_name': 'openai/gpt-4o-mini-2024-07-18', 'stripped_model_name': 'gpt-4o-mini-2024-07-18', 'combined_stripped_model_name': 'openai/gpt-4o-mini-2024-07-18', 'custom_llm_provider': 'openai'}
2025-12-11 16:34:01 | DEBUG    | LiteLLM | selected model name for cost calculation: openai/gpt-4o-mini-2024-07-18
2025-12-11 16:34:01 | DEBUG    | LiteLLM | checking potential_model_names in litellm.model_cost: {'split_model': 'gpt-4o-mini-2024-07-18', 'combined_model_name': 'openai/gpt-4o-mini-2024-07-18', 'stripped_model_name': 'gpt-4o-mini-2024-07-18', 'combined_stripped_model_name': 'openai/gpt-4o-mini-2024-07-18', 'custom_llm_provider': 'openai'}
2025-12-11 16:34:01 | DEBUG    | LiteLLM | model_info: {'key': 'gpt-4o-mini-2024-07-18', 'max_tokens': 16384, 'max_input_tokens': 128000, 'max_output_tokens': 16384, 'input_cost_per_token': 1.5e-07, 'input_cost_per_token_flex': None, 'input_cost_per_token_priority': None, 'cache_creation_input_token_cost': None, 'cache_creation_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost': 7.5e-08, 'cache_read_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost_flex': None, 'cache_read_input_token_cost_priority': None, 'cache_creation_input_token_cost_above_1hr': None, 'input_cost_per_character': None, 'input_cost_per_token_above_128k_tokens': None, 'input_cost_per_token_above_200k_tokens': None, 'input_cost_per_query': None, 'input_cost_per_second': None, 'input_cost_per_audio_token': None, 'input_cost_per_token_batches': 7.5e-08, 'output_cost_per_token_batches': 3e-07, 'output_cost_per_token': 6e-07, 'output_cost_per_token_flex': None, 'output_cost_per_token_priority': None, 'output_cost_per_audio_token': None, 'output_cost_per_character': None, 'output_cost_per_reasoning_token': None, 'output_cost_per_token_above_128k_tokens': None, 'output_cost_per_character_above_128k_tokens': None, 'output_cost_per_token_above_200k_tokens': None, 'output_cost_per_second': None, 'output_cost_per_video_per_second': None, 'output_cost_per_image': None, 'output_cost_per_image_token': None, 'output_vector_size': None, 'citation_cost_per_token': None, 'tiered_pricing': None, 'litellm_provider': 'openai', 'mode': 'chat', 'supports_system_messages': True, 'supports_response_schema': True, 'supports_vision': True, 'supports_function_calling': True, 'supports_tool_choice': True, 'supports_assistant_prefill': None, 'supports_prompt_caching': True, 'supports_audio_input': None, 'supports_audio_output': None, 'supports_pdf_input': True, 'supports_embedding_image_input': None, 'supports_native_streaming': None, 'supports_web_search': None, 'supports_url_context': None, 'supports_reasoning': None, 'supports_computer_use': None, 'search_context_cost_per_query': {'search_context_size_high': 0.03, 'search_context_size_low': 0.025, 'search_context_size_medium': 0.0275}, 'tpm': None, 'rpm': None, 'ocr_cost_per_page': None, 'annotation_cost_per_page': None}
2025-12-11 16:34:01 | DEBUG    | LiteLLM | response_cost: 0.000207
2025-12-11 16:34:01 | DEBUG    | src.services.llm.client | LLM call: gpt-4o-mini, 1228+38 tokens, $0.0002, 2879ms
2025-12-11 16:34:01 | DEBUG    | LiteLLM | model_info: {'key': 'gpt-4o-mini-2024-07-18', 'max_tokens': 16384, 'max_input_tokens': 128000, 'max_output_tokens': 16384, 'input_cost_per_token': 1.5e-07, 'input_cost_per_token_flex': None, 'input_cost_per_token_priority': None, 'cache_creation_input_token_cost': None, 'cache_creation_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost': 7.5e-08, 'cache_read_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost_flex': None, 'cache_read_input_token_cost_priority': None, 'cache_creation_input_token_cost_above_1hr': None, 'input_cost_per_character': None, 'input_cost_per_token_above_128k_tokens': None, 'input_cost_per_token_above_200k_tokens': None, 'input_cost_per_query': None, 'input_cost_per_second': None, 'input_cost_per_audio_token': None, 'input_cost_per_token_batches': 7.5e-08, 'output_cost_per_token_batches': 3e-07, 'output_cost_per_token': 6e-07, 'output_cost_per_token_flex': None, 'output_cost_per_token_priority': None, 'output_cost_per_audio_token': None, 'output_cost_per_character': None, 'output_cost_per_reasoning_token': None, 'output_cost_per_token_above_128k_tokens': None, 'output_cost_per_character_above_128k_tokens': None, 'output_cost_per_token_above_200k_tokens': None, 'output_cost_per_second': None, 'output_cost_per_video_per_second': None, 'output_cost_per_image': None, 'output_cost_per_image_token': None, 'output_vector_size': None, 'citation_cost_per_token': None, 'tiered_pricing': None, 'litellm_provider': 'openai', 'mode': 'chat', 'supports_system_messages': True, 'supports_response_schema': True, 'supports_vision': True, 'supports_function_calling': True, 'supports_tool_choice': True, 'supports_assistant_prefill': None, 'supports_prompt_caching': True, 'supports_audio_input': None, 'supports_audio_output': None, 'supports_pdf_input': True, 'supports_embedding_image_input': None, 'supports_native_streaming': None, 'supports_web_search': None, 'supports_url_context': None, 'supports_reasoning': None, 'supports_computer_use': None, 'search_context_cost_per_query': {'search_context_size_high': 0.03, 'search_context_size_low': 0.025, 'search_context_size_medium': 0.0275}, 'tpm': None, 'rpm': None, 'ocr_cost_per_page': None, 'annotation_cost_per_page': None}
2025-12-11 16:34:01 | INFO     | agent.react_agent | [AGENT] Thought: The customer is experiencing slow internet. I need to check their account and confirm their address ...
2025-12-11 16:34:01 | DEBUG    | LiteLLM | response_cost: 0.000207
2025-12-11 16:34:01 | DEBUG    | LiteLLM | checking potential_model_names in litellm.model_cost: {'split_model': 'gpt-4o-mini-2024-07-18', 'combined_model_name': 'openai/gpt-4o-mini-2024-07-18', 'stripped_model_name': 'gpt-4o-mini-2024-07-18', 'combined_stripped_model_name': 'openai/gpt-4o-mini-2024-07-18', 'custom_llm_provider': 'openai'}
2025-12-11 16:34:01 | DEBUG    | LiteLLM | model_info: {'key': 'gpt-4o-mini-2024-07-18', 'max_tokens': 16384, 'max_input_tokens': 128000, 'max_output_tokens': 16384, 'input_cost_per_token': 1.5e-07, 'input_cost_per_token_flex': None, 'input_cost_per_token_priority': None, 'cache_creation_input_token_cost': None, 'cache_creation_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost': 7.5e-08, 'cache_read_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost_flex': None, 'cache_read_input_token_cost_priority': None, 'cache_creation_input_token_cost_above_1hr': None, 'input_cost_per_character': None, 'input_cost_per_token_above_128k_tokens': None, 'input_cost_per_token_above_200k_tokens': None, 'input_cost_per_query': None, 'input_cost_per_second': None, 'input_cost_per_audio_token': None, 'input_cost_per_token_batches': 7.5e-08, 'output_cost_per_token_batches': 3e-07, 'output_cost_per_token': 6e-07, 'output_cost_per_token_flex': None, 'output_cost_per_token_priority': None, 'output_cost_per_audio_token': None, 'output_cost_per_character': None, 'output_cost_per_reasoning_token': None, 'output_cost_per_token_above_128k_tokens': None, 'output_cost_per_character_above_128k_tokens': None, 'output_cost_per_token_above_200k_tokens': None, 'output_cost_per_second': None, 'output_cost_per_video_per_second': None, 'output_cost_per_image': None, 'output_cost_per_image_token': None, 'output_vector_size': None, 'citation_cost_per_token': None, 'tiered_pricing': None, 'litellm_provider': 'openai', 'mode': 'chat', 'supports_system_messages': True, 'supports_response_schema': True, 'supports_vision': True, 'supports_function_calling': True, 'supports_tool_choice': True, 'supports_assistant_prefill': None, 'supports_prompt_caching': True, 'supports_audio_input': None, 'supports_audio_output': None, 'supports_pdf_input': True, 'supports_embedding_image_input': None, 'supports_native_streaming': None, 'supports_web_search': None, 'supports_url_context': None, 'supports_reasoning': None, 'supports_computer_use': None, 'search_context_cost_per_query': {'search_context_size_high': 0.03, 'search_context_size_low': 0.025, 'search_context_size_medium': 0.0275}, 'tpm': None, 'rpm': None, 'ocr_cost_per_page': None, 'annotation_cost_per_page': None}
2025-12-11 16:34:01 | DEBUG    | LiteLLM | Logging Details LiteLLM-Success Call streaming complete
2025-12-11 16:34:01 | DEBUG    | LiteLLM | checking potential_model_names in litellm.model_cost: {'split_model': 'gpt-4o-mini-2024-07-18', 'combined_model_name': 'openai/gpt-4o-mini-2024-07-18', 'stripped_model_name': 'gpt-4o-mini-2024-07-18', 'combined_stripped_model_name': 'openai/gpt-4o-mini-2024-07-18', 'custom_llm_provider': 'openai'}
2025-12-11 16:34:01 | INFO     | agent.react_agent | [AGENT] Action: find_customer
2025-12-11 16:34:01 | DEBUG    | agent.react_agent | [AGENT] Input: {'phone': '+370****2345'}
2025-12-11 16:34:01 | DEBUG    | LiteLLM | model_info: {'key': 'gpt-4o-mini-2024-07-18', 'max_tokens': 16384, 'max_input_tokens': 128000, 'max_output_tokens': 16384, 'input_cost_per_token': 1.5e-07, 'input_cost_per_token_flex': None, 'input_cost_per_token_priority': None, 'cache_creation_input_token_cost': None, 'cache_creation_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost': 7.5e-08, 'cache_read_input_token_cost_above_200k_tokens': None, 'cache_read_input_token_cost_flex': None, 'cache_read_input_token_cost_priority': None, 'cache_creation_input_token_cost_above_1hr': None, 'input_cost_per_character': None, 'input_cost_per_token_above_128k_tokens': None, 'input_cost_per_token_above_200k_tokens': None, 'input_cost_per_query': None, 'input_cost_per_second': None, 'input_cost_per_audio_token': None, 'input_cost_per_token_batches': 7.5e-08, 'output_cost_per_token_batches': 3e-07, 'output_cost_per_token': 6e-07, 'output_cost_per_token_flex': None, 'output_cost_per_token_priority': None, 'output_cost_per_audio_token': None, 'output_cost_per_character': None, 'output_cost_per_reasoning_token': None, 'output_cost_per_token_above_128k_tokens': None, 'output_cost_per_character_above_128k_tokens': None, 'output_cost_per_token_above_200k_tokens': None, 'output_cost_per_second': None, 'output_cost_per_video_per_second': None, 'output_cost_per_image': None, 'output_cost_per_image_token': None, 'output_vector_size': None, 'citation_cost_per_token': None, 'tiered_pricing': None, 'litellm_provider': 'openai', 'mode': 'chat', 'supports_system_messages': True, 'supports_response_schema': True, 'supports_vision': True, 'supports_function_calling': True, 'supports_tool_choice': True, 'supports_assistant_prefill': None, 'supports_prompt_caching': True, 'supports_audio_input': None, 'supports_audio_output': None, 'supports_pdf_input': True, 'supports_embedding_image_input': None, 'supports_native_streaming': None, 'supports_web_search': None, 'supports_url_context': None, 'supports_reasoning': None, 'supports_computer_use': None, 'search_context_cost_per_query': {'search_context_size_high': 0.03, 'search_context_size_low': 0.025, 'search_context_size_medium': 0.0275}, 'tpm': None, 'rpm': None, 'ocr_cost_per_page': None, 'annotation_cost_per_page': None}
2025-12-11 16:34:01 | INFO     | agent.tools | [TOOL] find_customer(phone=+370****2345, address=None, name=None)
2025-12-11 16:34:01 | INFO     | database.connection | DatabaseConnection initialized: C:\Users\steel\turing_projects\support_bot_V2\anplien-AE.3.5\isp-customer-service\database\isp_database.db
2025-12-11 16:34:01 | INFO     | agent.tools | Database connected: C:\Users\steel\turing_projects\support_bot_V2\anplien-AE.3.5\isp-customer-service\database\isp_database.db
2025-12-11 16:34:01 | ERROR    | agent.tools | Import error in find_customer: No module named 'Levenshtein'
2025-12-11 16:34:01 | DEBUG    | LiteLLM | 

2025-12-11 16:34:01 | DEBUG    | LiteLLM | [92mRequest to litellm:[0m
2025-12-11 16:34:01 | DEBUG    | LiteLLM | [92mlitellm.completion(model='gpt-4o-mini', messages=[{'role': 'system', 'content': 'You are an ISP (Internet Service Provider) customer support agent on a phone call.\n\n## Your Goal\nHelp customers resolve their internet, TV, or phone service issues. Be friendly, casual, and helpful.\n\n## CRITICAL: Language\nYou MUST respond in English. Be friendly and casual.\n- Use simple, clear language\n- Be helpful and professional\n\n## FIRST MESSAGE - GREETING\nThe greeting is already sent automatically. Do NOT repeat it!\nWait for customer to explain their problem BEFORE using any tools.\n\n# Process (after greeting)\n1. LISTEN to customer\'s problem first\n\n2. IDENTIFY the customer account (use find_customer with phone number)\n   - This finds the ACCOUNT, not the caller!\n   - NEVER use the CRM name directly!\n   \n3. ALWAYS CONFIRM ADDRESS FIRST - NO EXCEPTIONS!\n   - Ask if they are calling about the registered address\n   - You MUST wait for address confirmation before ANY other action\n   - Even if you see account issues (suspended, etc.) - FIRST confirm address!\n   - Do NOT skip this step!\n\n4. AFTER ADDRESS CONFIRMED - CHECK ACCOUNT STATUS:\n   - Look at "status" field from find_customer response\n   - If status is "suspended" - inform customer about payment/billing issue\n   - Do NOT proceed with troubleshooting for suspended accounts\n\n5. If account is active, CHECK FOR OUTAGES:\n   - ALWAYS use check_outages tool BEFORE any troubleshooting\n   - If outage found - inform customer and skip troubleshooting\n\n6. If no outage, CHECK NETWORK STATUS:\n   - Use check_network_status to see port status, IP assignment, packet loss\n   - If port is DOWN - escalate to technician immediately\n   - If IP is expired - router restart may help\n   - If packet loss > 10% - this is NETWORK ISSUE, escalate to technician!\n   - If "intermittent connection" detected - escalate to technician!\n   - Do NOT ask customer to troubleshoot when packet loss is high - it\'s provider issue!\n\n7. SEARCH KNOWLEDGE BASE for troubleshooting\n\n8. GUIDE troubleshooting ONE STEP AT A TIME\n\n9. ESCALATE only if nothing helps (create_ticket)\n\n## When to use search_knowledge tool\nALWAYS search knowledge base when:\n- Customer describes a problem (slow internet, no connection, WiFi issues)\n- You need troubleshooting steps\n- Customer asks how to do something (change password, restart router)\n- Before suggesting any solution\n\nExamples:\n- "Lėtas internetas" → search_knowledge("internetas lėtas greitis")\n- "WiFi neveikia" → search_knowledge("WiFi problema prisijungimas")\n- "Router lemputės" → search_knowledge("router lemputės diagnostika")\n- "TV nerodo" → search_knowledge("TV nėra signalo")\n\n## Important Rules\n- Use informal tone (like talking to a friend)\n- NEVER use CRM name - address customer politely without names\n- ALWAYS check_outages FIRST before any troubleshooting!\n- ALWAYS check_network_status to see port/IP status\n- THEN search knowledge base for troubleshooting steps\n- Guide ONE STEP at a time, wait for customer response\n- ALWAYS confirm address BEFORE checking account status or doing anything else!\n- High packet loss (>10%) = network/line problem - create ticket for technician!\n- Do NOT troubleshoot when network diagnostics show packet loss or intermittent issues\n\n## Response Format\nYou MUST respond in this exact format:\n\nThought: <your reasoning about what to do next>\nAction: <tool_name>\nAction Input: <json object with parameters>\n\nOR if you want to respond to the customer:\n\nThought: <your reasoning>\nAction: respond\nAction Input: {"message": "<your message to customer>"}\n\nOR if the conversation is complete:\n\nThought: <final reasoning>\nAction: finish\nAction Input: {"summary": "<conversation summary>"}\n\nAvailable tools:\n\n- find_customer: Search for customer in CRM by phone number, address, or name. Use this FIRST to identify who is calling.\n  Parameters: phone: Phone number (e.g., +370****4567 or 861234567), address: Address to search (format: \'City, Street HouseNumber\'), name: Customer name\n\n- check_network_status: Check network status for a customer - port status, IP assignment, signal quality. Use this to diagnose connection issues.\n  Parameters: customer_id: Customer ID from CRM, address_id: Specific address ID if customer has multiple\n\n- check_outages: Check for active outages or planned works. Can check by area name or customer ID.\n  Parameters: area: Area/city to check (e.g., \'Šiauliai\', \'Kaunas\'), customer_id: Customer ID to check if affected by outages\n\n- run_ping_test: Run ping/latency test for customer connection. Shows packet loss and response times.\n  Parameters: customer_id: Customer ID from CRM\n\n- search_knowledge: Search troubleshooting knowledge base for solutions. Use for router issues, WiFi problems, TV issues etc.\n  Parameters: query: Search query describing the problem\n\n- create_ticket: Create support ticket for technician visit or escalation. Only use when problem cannot be resolved remotely.\n  Parameters: customer_id: Customer ID, problem_type: Type: network_issue, technician_visit, equipment_replacement, problem_description: Detailed problem description, priority: Priority: low, medium, high, critical, notes: Additional notes for technician\n\n## Language Output\nYou MUST respond in English. Be friendly and casual.\n- Use simple, clear language\n- Be helpful and professional\nYour Thought can be in English, but customer-facing messages MUST be in English.\n\n## Current Context\nCaller phone number: +370****2345'}, {'role': 'assistant', 'content': 'Thought: Initial greeting\nAction: respond\nAction Input: {"message": "Hello! This is SUN CITY customer service. How can I help you?"}'}, {'role': 'user', 'content': 'Customer: labas letas internetas'}, {'role': 'assistant', 'content': 'Thought: The customer is experiencing slow internet. I need to check their account and confirm their address first.\nAction: find_customer\nAction Input: {"phone": "+370****2345"}'}, {'role': 'user', 'content': 'Observation: {\n  "success": false,\n  "error": "import_error",\n  "message": "Failed to import CRM module: No module named \'Levenshtein\'"\n}'}], temperature=0.3, max_tokens=500)[0m
